from,to,dist,time
571AM,571AQ,31.794,42.392
571AM,571AB,52.451,69.93466667
571AM,571JC,53.673,71.564
571AM,571KH,63.188,84.25066667
571AM,571TH,86.786,115.7146667
571AM,571TL,41.487,55.316
571AM,571DA,14.63,19.50666667
571AM,571K,6,8
571AM,571KF,11.056,14.74133333
571AM,571KC,15.727,20.96933333
571AM,571TD,12.574,16.76533333
571AM,571TN,21.281,28.37466667
571AM,571HC,11.209,14.94533333
571AM,571TM,9.216,12.288
571AM,571B,8.585,11.44666667
571AM,571BM,9.446,12.59466667
571AM,571CAE,15.619,20.82533333
571AM,571FC,16.005,21.34
571AM,571FN,17.512,23.34933333
571AM,571LD,13.556,18.07466667
571AM,571FT,17.135,22.84666667
571AM,571KB,15.75,21
571AM,571CS,6.942,9.256
571AM,571D,7.365,9.82
571AM,571DC,19.138,25.51733333
571AM,571CC,22.137,29.516
571AM,571FQ,27.308,36.41066667
571AM,571HK,40.393,53.85733333
571AM,571E,7.959,10.612
571AM,571EA,5.812,7.749333333
571AM,571HB,19.181,25.57466667
571AM,571KT,19.521,26.028
571AM,571DB,13.755,18.34
571AM,571DJ,11.219,14.95866667
571AM,571H,24.424,32.56533333
571AM,571TF,21.556,28.74133333
571AM,571TQ,21.094,28.12533333
571AM,571FF,17.227,22.96933333
571AM,571FH,22.058,29.41066667
571AM,571FL,19.684,26.24533333
571AM,571FJ,120.109,160.1453333
571AM,571SC,101.393,135.1906667
571AM,571FG,55.547,74.06266667
571AM,571MQ,58.383,77.844
571AM,571NF,18.891,25.188
571AM,571NG,31.67,42.22666667
571AM,571FA,15.532,20.70933333
571AM,571FP,14.135,18.84666667
571AM,571HJ,13.277,17.70266667
571AM,571LB,12.038,16.05066667
571AM,571QKA,19.028,25.37066667
571AM,571QKB,28.255,37.67333333
571AM,571QKC,18.583,24.77733333
571AM,571QKD,15.342,20.456
571AM,571QKE,14.252,19.00266667
571AM,571QKF,0.973,1.297333333
571AM,571QKG,28.292,37.72266667
571AM,571QKT,0,0
571AM,571FM,16.771,22.36133333
571AM,571FD,40.099,53.46533333
571AM,571FR,29.809,39.74533333
571AM,571FS,51.881,69.17466667
571AM,571LH,26.174,34.89866667
571AM,571SH,59.035,78.71333333
571AM,571FK,68.661,91.548
571AM,571G,46.806,62.408
571AM,571GB,37.861,50.48133333
571AM,571GC,54.344,72.45866667
571AM,571HG,58.653,78.204
571AM,571SB,46.855,62.47333333
571AM,571SD,43.686,58.248
571AM,571CK,12.392,16.52266667
571AM,571CL,14.353,19.13733333
571AM,571FB,17.63,23.50666667
571AM,571CD,13.104,17.472
571AM,571HN,26.692,35.58933333
571AM,571J,9.796,13.06133333
571AM,571JB,11.935,15.91333333
571AM,571KA,2.902,3.869333333
571AM,571KL,8.353,11.13733333
571AM,571FE,33.713,44.95066667
571AM,571MC,28.419,37.892
571AM,571MF,30.068,40.09066667
571AM,571M,28.996,38.66133333
571AM,571MB,26.199,34.932
571AM,571MD,40.297,53.72933333
571AM,571NA,33.306,44.408
571AM,571NE,27.015,36.02
571AM,571NC,8.246,10.99466667
571AM,571P,5.456,7.274666667
571AM,571PB,4.304,5.738666667
571AM,571PC,4.753,6.337333333
571AM,571PD,12.335,16.44666667
571AM,571AJ,10.562,14.08266667
571AM,571KJ,9.705,12.94
571AM,571PF,6.307,8.409333333
571AM,571PG,21.95,29.26666667
571AM,571PH,3.024,4.032
571AM,571AE,19.049,25.39866667
571AM,571HP,29.434,39.24533333
571AM,571QF,18.439,24.58533333
571AM,571QA,11.551,15.40133333
571AM,571QC,19.146,25.528
571AM,571QD,15.66,20.88
571AM,571QE,17.043,22.724
571AM,571QM,30.531,40.708
571AM,571L,89.604,119.472
571AM,571LA,88.116,117.488
571AM,571SF,163.004,217.3386667
571AM,571SA,141.608,188.8106667
571AM,571SE,136.589,182.1186667
571AM,571SP,157.181,209.5746667
571AM,571SQ,116.441,155.2546667
571AM,571ST,130.615,174.1533333
571AM,571NB,22.513,30.01733333
571AM,571NH,27.434,36.57866667
571AM,571QB,30.105,40.14
571AM,571FX,16.98,22.64
571AM,571KM,15.082,20.10933333
571AM,571TC,28.204,37.60533333
571AM,571TB,18.11,24.14666667
571AM,571TE,28.289,37.71866667
571AM,571TK,16.897,22.52933333
571AM,571TP,27.876,37.168
571AM,571W,15.162,20.216
571AM,571WA,24.025,32.03333333
571AM,571WW,29.503,39.33733333
571AB,571AA,47.283,63.044
571AB,571AD,53.875,71.83333333
571AB,571AF,57.446,76.59466667
571AB,571AG,43.006,57.34133333
571AB,571AC,87.167,116.2226667
571AB,571AQ,92.632,123.5093333
571AB,571AM,52.641,70.188
571AB,571JC,2.87,3.826666667
571AB,571KH,8.378,11.17066667
571AB,571TH,34.89,46.52
571AB,571TL,15.834,21.112
571AB,571DA,61.338,81.784
571AB,571K,60.283,80.37733333
571AB,571KF,57.653,76.87066667
571AB,571KC,71.311,95.08133333
571AB,571TD,71.385,95.18
571AB,571TN,75.221,100.2946667
571AB,571HC,67.651,90.20133333
571AB,571TM,65.658,87.544
571AB,571B,54.423,72.564
571AB,571BM,50.286,67.048
571AB,571CAE,58.582,78.10933333
571AB,571FC,63.866,85.15466667
571AB,571FN,69.558,92.744
571AB,571LD,65.16,86.88
571AB,571FT,58.568,78.09066667
571AB,571KB,58.713,78.284
571AB,571CS,47.235,62.98
571AB,571D,54.633,72.844
571AB,571DC,48.035,64.04666667
571AB,571CC,72.334,96.44533333
571AB,571FQ,84.818,113.0906667
571AB,571HK,66.078,88.104
571AB,571E,48.358,64.47733333
571AB,571EA,49.892,66.52266667
571AB,571HB,86.53,115.3733333
571AB,571KT,84.913,113.2173333
571AB,571DB,60.688,80.91733333
571AB,571DJ,54.211,72.28133333
571AB,571H,75.738,100.984
571AB,571TF,80.757,107.676
571AB,571TQ,78.621,104.828
571AB,571FF,55.849,74.46533333
571AB,571FH,64.068,85.424
571AB,571FL,58.48,77.97333333
571AB,571FJ,68.213,90.95066667
571AB,571SC,69.221,92.29466667
571AB,571FG,118.68,158.24
571AB,571MQ,100.571,134.0946667
571AB,571NF,52.72,70.29333333
571AB,571NG,63.37,84.49333333
571AB,571FA,69.768,93.024
571AB,571FP,71.729,95.63866667
571AB,571HJ,66.634,88.84533333
571AB,571LB,73.746,98.328
571AB,571QKA,52.664,70.21866667
571AB,571QKB,95.662,127.5493333
571AB,571QKC,35.034,46.712
571AB,571QKD,88.076,117.4346667
571AB,571QKE,62.596,83.46133333
571AB,571QKF,52.633,70.17733333
571AB,571QKG,29.906,39.87466667
571AB,571QKT,0,0
571AB,571FM,59.05,78.73333333
571AB,571FD,74.145,98.86
571AB,571FR,63.531,84.708
571AB,571FS,85.927,114.5693333
571AB,571LH,70.116,93.488
571AB,571SH,77.329,103.1053333
571AB,571FK,37.949,50.59866667
571AB,571G,66.049,88.06533333
571AB,571GB,59.903,79.87066667
571AB,571GC,76.386,101.848
571AB,571HG,70.162,93.54933333
571AB,571SB,68.897,91.86266667
571AB,571SD,62.929,83.90533333
571AB,571CK,65.886,87.848
571AB,571CL,62.838,83.784
571AB,571FB,60.601,80.80133333
571AB,571CD,40.734,54.312
571AB,571HN,38.353,51.13733333
571AB,571J,43.981,58.64133333
571AB,571JB,45.476,60.63466667
571AB,571KA,60.085,80.11333333
571AB,571KL,55.82,74.42666667
571AB,571FE,94.968,126.624
571AB,571MC,89.674,119.5653333
571AB,571MF,92.482,123.3093333
571AB,571M,96.403,128.5373333
571AB,571MB,89.182,118.9093333
571AB,571MD,107.704,143.6053333
571AB,571NA,40.739,54.31866667
571AB,571NE,53.061,70.748
571AB,571NC,64.68,86.24
571AB,571P,50.215,66.95333333
571AB,571PB,64.326,85.768
571AB,571PC,48.461,64.61466667
571AB,571PD,64.529,86.03866667
571AB,571AJ,42.313,56.41733333
571AB,571KJ,43.22,57.62666667
571AB,571PF,53.43,71.24
571AB,571PG,48.938,65.25066667
571AB,571PH,62.574,83.432
571AB,571AE,34.501,46.00133333
571AB,571HP,33.749,44.99866667
571AB,571QF,34.89,46.52
571AB,571QA,49.581,66.108
571AB,571QC,48.043,64.05733333
571AB,571QD,47.183,62.91066667
571AB,571QE,48.096,64.128
571AB,571QM,97.938,130.584
571AB,571L,111.646,148.8613333
571AB,571LA,63.738,84.984
571AB,571SF,185.046,246.728
571AB,571SA,163.65,218.2
571AB,571SE,158.631,211.508
571AB,571SP,179.223,238.964
571AB,571SQ,138.483,184.644
571AB,571ST,152.657,203.5426667
571AB,571NB,31.247,41.66266667
571AB,571NH,30.387,40.516
571AB,571QB,27.797,37.06266667
571AB,571FX,84.952,113.2693333
571AB,571KM,76.407,101.876
571AB,571TC,77.143,102.8573333
571AB,571TB,59.473,79.29733333
571AB,571TE,66.112,88.14933333
571AB,571TK,72.481,96.64133333
571AB,571TP,74.763,99.684
571AB,571W,88.256,117.6746667
571AB,571WA,91.432,121.9093333
571AB,571WW,96.91,129.2133333
571JC,571AA,48.794,65.05866667
571JC,571AD,55.386,73.848
571JC,571AF,58.957,78.60933333
571JC,571AG,44.517,59.356
571JC,571AC,88.678,118.2373333
571JC,571AQ,94.143,125.524
571JC,571AM,54.152,72.20266667
571JC,571AB,3.248,4.330666667
571JC,571KH,10.961,14.61466667
571JC,571TH,42.341,56.45466667
571JC,571TL,17.345,23.12666667
571JC,571DA,62.849,83.79866667
571JC,571K,61.794,82.392
571JC,571KF,59.164,78.88533333
571JC,571KC,72.822,97.096
571JC,571TD,72.896,97.19466667
571JC,571TN,76.732,102.3093333
571JC,571HC,69.162,92.216
571JC,571TM,67.169,89.55866667
571JC,571B,55.934,74.57866667
571JC,571BM,51.797,69.06266667
571JC,571CAE,60.093,80.124
571JC,571FC,65.377,87.16933333
571JC,571FN,71.069,94.75866667
571JC,571LD,66.671,88.89466667
571JC,571FT,60.079,80.10533333
571JC,571KB,60.224,80.29866667
571JC,571CS,48.746,64.99466667
571JC,571D,56.144,74.85866667
571JC,571DC,49.546,66.06133333
571JC,571CC,73.845,98.46
571JC,571FQ,86.329,115.1053333
571JC,571HK,67.589,90.11866667
571JC,571E,49.869,66.492
571JC,571EA,51.403,68.53733333
571JC,571HB,88.041,117.388
571JC,571KT,86.424,115.232
571JC,571DB,62.199,82.932
571JC,571DJ,55.722,74.296
571JC,571H,77.249,102.9986667
571JC,571TF,82.268,109.6906667
571JC,571TQ,80.132,106.8426667
571JC,571FF,57.36,76.48
571JC,571FH,65.579,87.43866667
571JC,571FL,59.991,79.988
571JC,571FJ,75.664,100.8853333
571JC,571SC,70.732,94.30933333
571JC,571FG,120.191,160.2546667
571JC,571MQ,102.082,136.1093333
571JC,571NF,54.231,72.308
571JC,571NG,64.881,86.508
571JC,571FA,71.279,95.03866667
571JC,571FP,73.24,97.65333333
571JC,571HJ,68.145,90.86
571JC,571LB,75.257,100.3426667
571JC,571QKA,54.175,72.23333333
571JC,571QKB,97.173,129.564
571JC,571QKC,36.545,48.72666667
571JC,571QKD,89.587,119.4493333
571JC,571QKE,64.107,85.476
571JC,571QKF,54.144,72.192
571JC,571QKG,31.417,41.88933333
571JC,571QKT,0,0
571JC,571FM,60.561,80.748
571JC,571FD,75.656,100.8746667
571JC,571FR,65.042,86.72266667
571JC,571FS,87.438,116.584
571JC,571LH,71.627,95.50266667
571JC,571SH,78.84,105.12
571JC,571FK,39.46,52.61333333
571JC,571G,67.56,90.08
571JC,571GB,61.414,81.88533333
571JC,571GC,77.897,103.8626667
571JC,571HG,71.673,95.564
571JC,571SB,70.408,93.87733333
571JC,571SD,64.44,85.92
571JC,571CK,67.397,89.86266667
571JC,571CL,64.349,85.79866667
571JC,571FB,62.112,82.816
571JC,571CD,42.245,56.32666667
571JC,571HN,39.864,53.152
571JC,571J,45.492,60.656
571JC,571JB,46.987,62.64933333
571JC,571KA,61.596,82.128
571JC,571KL,57.331,76.44133333
571JC,571FE,96.479,128.6386667
571JC,571MC,91.185,121.58
571JC,571MF,93.993,125.324
571JC,571M,97.914,130.552
571JC,571MB,90.693,120.924
571JC,571MD,109.215,145.62
571JC,571NA,42.25,56.33333333
571JC,571NE,54.572,72.76266667
571JC,571NC,66.191,88.25466667
571JC,571P,51.726,68.968
571JC,571PB,65.837,87.78266667
571JC,571PC,49.972,66.62933333
571JC,571PD,66.04,88.05333333
571JC,571AJ,43.824,58.432
571JC,571KJ,44.731,59.64133333
571JC,571PF,54.941,73.25466667
571JC,571PG,50.449,67.26533333
571JC,571PH,64.085,85.44666667
571JC,571AE,36.012,48.016
571JC,571HP,35.26,47.01333333
571JC,571QF,36.401,48.53466667
571JC,571QA,51.092,68.12266667
571JC,571QC,49.554,66.072
571JC,571QD,48.694,64.92533333
571JC,571QE,49.607,66.14266667
571JC,571QM,99.449,132.5986667
571JC,571L,113.157,150.876
571JC,571LA,65.249,86.99866667
571JC,571SF,186.557,248.7426667
571JC,571SA,165.161,220.2146667
571JC,571SE,160.142,213.5226667
571JC,571SP,180.734,240.9786667
571JC,571SQ,139.994,186.6586667
571JC,571ST,154.168,205.5573333
571JC,571NB,32.758,43.67733333
571JC,571NH,31.898,42.53066667
571JC,571QB,29.308,39.07733333
571JC,571FX,86.463,115.284
571JC,571KM,77.918,103.8906667
571JC,571TC,78.654,104.872
571JC,571TB,60.984,81.312
571JC,571TE,67.623,90.164
571JC,571TK,73.992,98.656
571JC,571TP,76.274,101.6986667
571JC,571W,89.767,119.6893333
571JC,571WA,92.943,123.924
571JC,571WW,98.421,131.228
571KH,571AA,58.753,78.33733333
571KH,571AD,65.345,87.12666667
571KH,571AF,68.916,91.888
571KH,571AG,54.476,72.63466667
571KH,571AC,98.637,131.516
571KH,571AQ,104.102,138.8026667
571KH,571AM,64.111,85.48133333
571KH,571AB,7.953,10.604
571KH,571JC,10.824,14.432
571KH,571TH,31.929,42.572
571KH,571TL,27.304,36.40533333
571KH,571DA,72.808,97.07733333
571KH,571K,71.753,95.67066667
571KH,571KF,69.123,92.164
571KH,571KC,82.781,110.3746667
571KH,571TD,82.855,110.4733333
571KH,571TN,86.691,115.588
571KH,571HC,79.121,105.4946667
571KH,571TM,77.128,102.8373333
571KH,571B,65.893,87.85733333
571KH,571BM,61.756,82.34133333
571KH,571CAE,70.052,93.40266667
571KH,571FC,75.336,100.448
571KH,571FN,81.028,108.0373333
571KH,571LD,76.63,102.1733333
571KH,571FT,70.038,93.384
571KH,571KB,70.183,93.57733333
571KH,571CS,58.705,78.27333333
571KH,571D,66.103,88.13733333
571KH,571DC,59.505,79.34
571KH,571CC,83.804,111.7386667
571KH,571FQ,96.288,128.384
571KH,571HK,77.548,103.3973333
571KH,571E,59.828,79.77066667
571KH,571EA,61.362,81.816
571KH,571HB,98,130.6666667
571KH,571KT,96.383,128.5106667
571KH,571DB,72.158,96.21066667
571KH,571DJ,65.681,87.57466667
571KH,571H,87.208,116.2773333
571KH,571TF,92.227,122.9693333
571KH,571TQ,90.091,120.1213333
571KH,571FF,67.319,89.75866667
571KH,571FH,75.538,100.7173333
571KH,571FL,69.95,93.26666667
571KH,571FJ,65.252,87.00266667
571KH,571SC,89.178,118.904
571KH,571FG,130.15,173.5333333
571KH,571MQ,112.041,149.388
571KH,571NF,64.19,85.58666667
571KH,571NG,74.84,99.78666667
571KH,571FA,81.238,108.3173333
571KH,571FP,83.199,110.932
571KH,571HJ,78.104,104.1386667
571KH,571LB,85.216,113.6213333
571KH,571QKA,64.134,85.512
571KH,571QKB,107.132,142.8426667
571KH,571QKC,46.504,62.00533333
571KH,571QKD,99.546,132.728
571KH,571QKE,74.066,98.75466667
571KH,571QKF,64.103,85.47066667
571KH,571QKG,41.376,55.168
571KH,571QKT,0,0
571KH,571FM,70.52,94.02666667
571KH,571FD,85.615,114.1533333
571KH,571FR,75.001,100.0013333
571KH,571FS,97.397,129.8626667
571KH,571LH,81.586,108.7813333
571KH,571SH,88.799,118.3986667
571KH,571FK,45.903,61.204
571KH,571G,77.519,103.3586667
571KH,571GB,71.373,95.164
571KH,571GC,87.856,117.1413333
571KH,571HG,81.632,108.8426667
571KH,571SB,80.367,107.156
571KH,571SD,74.399,99.19866667
571KH,571CK,77.356,103.1413333
571KH,571CL,74.308,99.07733333
571KH,571FB,72.071,96.09466667
571KH,571CD,52.204,69.60533333
571KH,571HN,49.823,66.43066667
571KH,571J,55.451,73.93466667
571KH,571JB,56.946,75.928
571KH,571KA,71.555,95.40666667
571KH,571KL,67.29,89.72
571KH,571FE,106.438,141.9173333
571KH,571MC,101.144,134.8586667
571KH,571MF,103.952,138.6026667
571KH,571M,107.873,143.8306667
571KH,571MB,100.652,134.2026667
571KH,571MD,119.174,158.8986667
571KH,571NA,52.209,69.612
571KH,571NE,64.531,86.04133333
571KH,571NC,76.15,101.5333333
571KH,571P,61.685,82.24666667
571KH,571PB,75.796,101.0613333
571KH,571PC,59.931,79.908
571KH,571PD,75.999,101.332
571KH,571AJ,53.783,71.71066667
571KH,571KJ,54.69,72.92
571KH,571PF,64.9,86.53333333
571KH,571PG,60.408,80.544
571KH,571PH,74.044,98.72533333
571KH,571AE,45.971,61.29466667
571KH,571HP,45.219,60.292
571KH,571QF,46.36,61.81333333
571KH,571QA,61.051,81.40133333
571KH,571QC,59.513,79.35066667
571KH,571QD,58.653,78.204
571KH,571QE,59.566,79.42133333
571KH,571QM,109.408,145.8773333
571KH,571L,123.116,164.1546667
571KH,571LA,71.692,95.58933333
571KH,571SF,196.516,262.0213333
571KH,571SA,175.12,233.4933333
571KH,571SE,170.101,226.8013333
571KH,571SP,190.693,254.2573333
571KH,571SQ,149.953,199.9373333
571KH,571ST,164.127,218.836
571KH,571NB,42.717,56.956
571KH,571NH,41.857,55.80933333
571KH,571QB,39.267,52.356
571KH,571FX,96.422,128.5626667
571KH,571KM,87.877,117.1693333
571KH,571TC,88.613,118.1506667
571KH,571TB,70.943,94.59066667
571KH,571TE,77.582,103.4426667
571KH,571TK,83.951,111.9346667
571KH,571TP,86.233,114.9773333
571KH,571W,99.726,132.968
571KH,571WA,102.902,137.2026667
571KH,571WW,108.38,144.5066667
571TH,571AA,81.951,109.268
571TH,571AD,88.534,118.0453333
571TH,571AF,92.114,122.8186667
571TH,571AG,77.674,103.5653333
571TH,571AC,121.835,162.4466667
571TH,571AQ,127.3,169.7333333
571TH,571AM,87.309,116.412
571TH,571AB,34.821,46.428
571TH,571JC,42.978,57.304
571TH,571KH,32.285,43.04666667
571TH,571TL,50.502,67.336
571TH,571DA,96.006,128.008
571TH,571K,94.951,126.6013333
571TH,571KF,92.321,123.0946667
571TH,571KC,105.979,141.3053333
571TH,571TD,106.053,141.404
571TH,571TN,109.889,146.5186667
571TH,571HC,102.319,136.4253333
571TH,571TM,100.317,133.756
571TH,571B,89.091,118.788
571TH,571BM,84.954,113.272
571TH,571CAE,93.25,124.3333333
571TH,571FC,98.534,131.3786667
571TH,571FN,104.226,138.968
571TH,571LD,99.828,133.104
571TH,571FT,93.236,124.3146667
571TH,571KB,93.381,124.508
571TH,571CS,81.903,109.204
571TH,571D,89.301,119.068
571TH,571DC,82.703,110.2706667
571TH,571CC,107.002,142.6693333
571TH,571FQ,119.486,159.3146667
571TH,571HK,100.746,134.328
571TH,571E,83.026,110.7013333
571TH,571EA,84.56,112.7466667
571TH,571HB,121.198,161.5973333
571TH,571KT,119.581,159.4413333
571TH,571DB,95.356,127.1413333
571TH,571DJ,88.879,118.5053333
571TH,571H,110.406,147.208
571TH,571TF,115.425,153.9
571TH,571TQ,113.289,151.052
571TH,571FF,90.517,120.6893333
571TH,571FH,98.736,131.648
571TH,571FL,93.148,124.1973333
571TH,571FJ,36.016,48.02133333
571TH,571SC,59.942,79.92266667
571TH,571FG,153.348,204.464
571TH,571MQ,135.239,180.3186667
571TH,571NF,87.388,116.5173333
571TH,571NG,98.038,130.7173333
571TH,571FA,104.436,139.248
571TH,571FP,106.397,141.8626667
571TH,571HJ,101.302,135.0693333
571TH,571LB,108.414,144.552
571TH,571QKA,87.332,116.4426667
571TH,571QKB,130.33,173.7733333
571TH,571QKC,69.702,92.936
571TH,571QKD,122.744,163.6586667
571TH,571QKE,97.264,129.6853333
571TH,571QKF,87.301,116.4013333
571TH,571QKG,64.574,86.09866667
571TH,571QKT,0,0
571TH,571FM,93.718,124.9573333
571TH,571FD,108.813,145.084
571TH,571FR,98.199,130.932
571TH,571FS,120.595,160.7933333
571TH,571LH,104.784,139.712
571TH,571SH,111.997,149.3293333
571TH,571FK,74.145,98.86
571TH,571G,100.717,134.2893333
571TH,571GB,94.571,126.0946667
571TH,571GC,111.054,148.072
571TH,571HG,104.83,139.7733333
571TH,571SB,103.565,138.0866667
571TH,571SD,97.597,130.1293333
571TH,571CK,100.554,134.072
571TH,571CL,97.506,130.008
571TH,571FB,95.269,127.0253333
571TH,571CD,75.402,100.536
571TH,571HN,73.021,97.36133333
571TH,571J,78.649,104.8653333
571TH,571JB,80.144,106.8586667
571TH,571KA,94.753,126.3373333
571TH,571KL,90.488,120.6506667
571TH,571FE,129.636,172.848
571TH,571MC,124.342,165.7893333
571TH,571MF,127.15,169.5333333
571TH,571M,131.071,174.7613333
571TH,571MB,123.85,165.1333333
571TH,571MD,138.944,185.2586667
571TH,571NA,75.407,100.5426667
571TH,571NE,87.729,116.972
571TH,571NC,99.348,132.464
571TH,571P,84.883,113.1773333
571TH,571PB,98.994,131.992
571TH,571PC,83.129,110.8386667
571TH,571PD,99.197,132.2626667
571TH,571AJ,76.981,102.6413333
571TH,571KJ,77.888,103.8506667
571TH,571PF,88.098,117.464
571TH,571PG,83.606,111.4746667
571TH,571PH,97.242,129.656
571TH,571AE,69.169,92.22533333
571TH,571HP,68.417,91.22266667
571TH,571QF,69.558,92.744
571TH,571QA,84.249,112.332
571TH,571QC,82.711,110.2813333
571TH,571QD,81.851,109.1346667
571TH,571QE,82.764,110.352
571TH,571QM,132.606,176.808
571TH,571L,76.293,101.724
571TH,571LA,75.37,100.4933333
571TH,571SF,98.541,131.388
571TH,571SA,120.988,161.3173333
571TH,571SE,115.969,154.6253333
571TH,571SP,136.561,182.0813333
571TH,571SQ,90.761,121.0146667
571TH,571ST,109.995,146.66
571TH,571NB,65.915,87.88666667
571TH,571NH,65.055,86.74
571TH,571QB,62.465,83.28666667
571TH,571FX,119.62,159.4933333
571TH,571KM,111.075,148.1
571TH,571TC,111.811,149.0813333
571TH,571TB,94.141,125.5213333
571TH,571TE,100.78,134.3733333
571TH,571TK,107.149,142.8653333
571TH,571TP,109.431,145.908
571TH,571W,122.924,163.8986667
571TH,571WA,126.1,168.1333333
571TH,571WW,131.578,175.4373333
571TL,571AA,36.985,49.31333333
571TL,571AD,43.568,58.09066667
571TL,571AF,47.148,62.864
571TL,571AG,32.708,43.61066667
571TL,571AC,76.869,102.492
571TL,571AQ,82.334,109.7786667
571TL,571AM,42.343,56.45733333
571TL,571AB,15.796,21.06133333
571TL,571JC,17.018,22.69066667
571TL,571KH,26.533,35.37733333
571TL,571TH,50.131,66.84133333
571TL,571DA,51.04,68.05333333
571TL,571K,49.985,66.64666667
571TL,571KF,47.355,63.14
571TL,571KC,61.013,81.35066667
571TL,571TD,61.087,81.44933333
571TL,571TN,64.923,86.564
571TL,571HC,57.353,76.47066667
571TL,571TM,55.36,73.81333333
571TL,571B,44.125,58.83333333
571TL,571BM,39.988,53.31733333
571TL,571CAE,48.284,64.37866667
571TL,571FC,53.568,71.424
571TL,571FN,59.26,79.01333333
571TL,571LD,54.862,73.14933333
571TL,571FT,48.27,64.36
571TL,571KB,48.415,64.55333333
571TL,571CS,36.937,49.24933333
571TL,571D,44.335,59.11333333
571TL,571DC,37.737,50.316
571TL,571CC,62.036,82.71466667
571TL,571FQ,74.52,99.36
571TL,571HK,55.78,74.37333333
571TL,571E,38.06,50.74666667
571TL,571EA,39.594,52.792
571TL,571HB,76.232,101.6426667
571TL,571KT,74.615,99.48666667
571TL,571DB,50.39,67.18666667
571TL,571DJ,43.913,58.55066667
571TL,571H,65.44,87.25333333
571TL,571TF,70.459,93.94533333
571TL,571TQ,68.323,91.09733333
